Author,ItemID(LIsting_id),another_bundle_index,diff,only_in_one,only_in_other,in_both
Jiahao,42681494957,8,9,['CC05'],"['CC08', 'DC01', 'FP01', 'FW07', 'FW09', 'PZ08', 'SJ07', 'XN01']","['CC05', 'CC08', 'DC01', 'FP01', 'FW07', 'FW09', 'PZ08', 'SJ07', 'XN01']"
Jiahao,42468840454,8,28,"['CC02', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'XB04', 'ZG01', 'BU01', 'CC01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ28', 'UV01']","['CC40', 'PZ08', 'XN01', 'SJ01', 'DC01', 'MO07', 'ZG03', 'RG01', 'QT01']","['CC02', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'XB04', 'ZG01', 'BU01', 'CC01', 'FW18', 'JB01', 'JD01', 'MO02', 'PZ01', 'QC02', 'RG02', 'SJ28', 'UV01', 'CC40', 'PZ08', 'XN01', 'SJ01', 'DC01', 'MO07', 'ZG03', 'RG01', 'QT01']"
Jiahao,41802068265,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,41599133465,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,41583985792,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,40565901878,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,40452911197,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,40175359932,8,34,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'UV01', 'MO04', 'DK01', 'MO01', 'SP02', 'QT04', 'RG01', 'YK01', 'JC04', 'CC02', 'FD05', 'MO09', 'ND01', 'UV20', 'XB35', 'XN07', 'YK13']","['QT02', 'JZ05', 'CC23', 'DC21', 'DK15', 'JB01', 'MO02', 'QC02', 'QT19', 'SJ01', 'UV12']","['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'UV01', 'MO04', 'DK01', 'MO01', 'SP02', 'QT04', 'RG01', 'YK01', 'JC04', 'CC02', 'FD05', 'MO09', 'ND01', 'UV20', 'XB35', 'XN07', 'YK13', 'QT02', 'JZ05', 'CC23', 'DC21', 'DK15', 'JB01', 'MO02', 'QC02', 'QT19', 'SJ01', 'UV12']"
Jiahao,40148868087,8,20,"['SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC38', 'XB06', 'ZG07']","['DC01', 'DK01', 'MO09', 'GJ04', 'JQ02', 'RG01', 'SJ28', 'SP01', 'XN01', 'XN07', 'YK13', 'ZG01']","['SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC38', 'XB06', 'ZG07', 'DC01', 'DK01', 'MO09', 'GJ04', 'JQ02', 'RG01', 'SJ28', 'SP01', 'XN01', 'XN07', 'YK13', 'ZG01']"
Jiahao,40112687054,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,39237426326,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,38708270318,8,31,"['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01']","['QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC08', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04', 'PZ08']","['BU01', 'CC24', 'DK01', 'DZ01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01', 'QT04', 'MO01', 'WD01', 'ND01', 'FD05', 'SP02', 'JZ02', 'DK12', 'RG02', 'FW15', 'CC08', 'XB06', 'UV20', 'MO09', 'YK02', 'SJ02', 'DC01', 'XN01', 'GJ04', 'PZ08']"
Jiahao,38663832002,8,10,"['CC21', 'DK12', 'FD01', 'MO03', 'MO04', 'QT01', 'SP03', 'UV36', 'XB18']",['CC18'],"['CC21', 'DK12', 'FD01', 'MO03', 'MO04', 'QT01', 'SP03', 'UV36', 'XB18', 'CC18']"
Jiahao,38631814095,8,32,"['BU01', 'CC38', 'DK01', 'MO09', 'FW07', 'FW15', 'GJ04', 'JC02', 'JC04', 'JZ01', 'QT17', 'RG01', 'SP01', 'UV01', 'WJ01', 'XB65', 'YK01', 'ZG01']","['DC09', 'DK12', 'FH02', 'JB01', 'MO04', 'PZ07', 'QT01', 'SJ17', 'SP03', 'UV36', 'XB18', 'XN06', 'YK05', 'ZG09']","['BU01', 'CC38', 'DK01', 'MO09', 'FW07', 'FW15', 'GJ04', 'JC02', 'JC04', 'JZ01', 'QT17', 'RG01', 'SP01', 'UV01', 'WJ01', 'XB65', 'YK01', 'ZG01', 'DC09', 'DK12', 'FH02', 'JB01', 'MO04', 'PZ07', 'QT01', 'SJ17', 'SP03', 'UV36', 'XB18', 'XN06', 'YK05', 'ZG09']"
Jiahao,37994506504,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,37908516066,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,37870465778,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,37745552927,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,37443266749,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,37241107923,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,36982442137,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,36910165248,8,29,"['CC06', 'DK01', 'DZ02', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21']","['CC08', 'DC13', 'DK05', 'FD05', 'FH01', 'GJ04', 'JC08', 'JQ02', 'MO02', 'PZ08', 'QT04', 'RG01', 'SJ02', 'SP01', 'UV20', 'WD05', 'XB05', 'XN06', 'ZG01']","['CC06', 'DK01', 'DZ02', 'QT14', 'RG02', 'MO04', 'UV03', 'WD01', 'XB07', 'ZG21', 'CC08', 'DC13', 'DK05', 'FD05', 'FH01', 'GJ04', 'JC08', 'JQ02', 'MO02', 'PZ08', 'QT04', 'RG01', 'SJ02', 'SP01', 'UV20', 'WD05', 'XB05', 'XN06', 'ZG01']"
Jiahao,36613205733,8,20,"['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02']","['CC08', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']","['CC24', 'DK14', 'QT07', 'MO06', 'UV01', 'ZG03', 'QC02', 'JB01', 'SJ02', 'JZ02', 'CC08', 'DC02', 'DK01', 'DZ02', 'SJ01', 'QT14', 'RG02', 'MO04', 'UV03', 'ZG21']"
Jiahao,36574928690,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,36513357018,8,18,"['MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01']","['CC23', 'DK14', 'XN01', 'QT07', 'MO06', 'ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']","['MO08', 'DK01', 'BU01', 'SJ28', 'JZ03', 'SP01', 'ZG01', 'GJ01', 'CC23', 'DK14', 'XN01', 'QT07', 'MO06', 'ZG03', 'WD01', 'SJ02', 'ND01', 'JZ02']"
Jiahao,35674260254,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,35557065616,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,35540978058,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,27462844289,8,24,"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'ZG01']","['CC08', 'DC02', 'DK01', 'DZ02', 'FD01', 'JC06', 'MO01', 'ND01', 'QT14', 'RG02', 'UV03', 'XN01', 'YK01', 'ZG07']","['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'ZG01', 'CC08', 'DC02', 'DK01', 'DZ02', 'FD01', 'JC06', 'MO01', 'ND01', 'QT14', 'RG02', 'UV03', 'XN01', 'YK01', 'ZG07']"
Jiahao,26519380192,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,25673844634,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,24596036343,8,26,"['CC21', 'DC21', 'UV34', 'XN07', 'DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'MS01', 'DC07', 'SJ18', 'MO12', 'BU01']","['FD01', 'JB01', 'JZ02', 'MO02', 'ND01', 'PZ01', 'QC02', 'QT07', 'RG01', 'SJ03', 'WD01', 'XN01']","['CC21', 'DC21', 'UV34', 'XN07', 'DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'MS01', 'DC07', 'SJ18', 'MO12', 'BU01', 'FD01', 'JB01', 'JZ02', 'MO02', 'ND01', 'PZ01', 'QC02', 'QT07', 'RG01', 'SJ03', 'WD01', 'XN01']"
Jiahao,24319152517,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,24291960195,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,23969324559,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,23924620234,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,23896264169,8,30,"['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'BU01', 'MO06', 'SJ01']","['JZ01', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ07', 'QC02', 'FW15', 'FW16', 'CC07', 'XB05', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09', 'DC02', 'RG03', 'BD03', 'PZ01']","['CC01', 'DK01', 'XB07', 'UV01', 'ZG01', 'SP01', 'BU01', 'MO06', 'SJ01', 'JZ01', 'FD05', 'BU04', 'MO16', 'FH03', 'SJ07', 'QC02', 'FW15', 'FW16', 'CC07', 'XB05', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09', 'DC02', 'RG03', 'BD03', 'PZ01']"
Jiahao,20728727154,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,20373091017,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,20186366493,8,34,"['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05']","['JC04', 'CC04', 'DK14', 'DC01', 'XN01', 'QT07', 'MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']","['CC06', 'DK01', 'FW07', 'MO02', 'QT04', 'CC05', 'XB35', 'UV12', 'BU01', 'XN04', 'ZG01', 'FD05', 'QT01', 'SJ28', 'JC05', 'JC04', 'CC04', 'DK14', 'DC01', 'XN01', 'QT07', 'MO06', 'UV01', 'YK01', 'ND01', 'WD01', 'QC02', 'JB01', 'RG01', 'FW15', 'BJ01', 'PZ01', 'SJ03', 'ZG03']"
Jiahao,20167630571,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,19999809846,8,21,"['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01']","['XN04', 'FD05', 'SP02', 'SJ07', 'JC05', 'DC21', 'MO09', 'CC08', 'DC01', 'SJ01']","['CC01', 'DK14', 'JB01', 'JZ02', 'MO02', 'QC02', 'QT07', 'RG01', 'SJ28', 'XB21', 'XN01', 'XN04', 'FD05', 'SP02', 'SJ07', 'JC05', 'DC21', 'MO09', 'CC08', 'DC01', 'SJ01']"
Jiahao,18999829018,8,bundle_index = 1 does not exist,[],[],[]
Jiahao,18820622609,8,15,"['BU01', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'XB07']","['WD01', 'XB21', 'XN01']","['BU01', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'XB07', 'WD01', 'XB21', 'XN01']"
Jiahao,18352298789,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,18053093587,8,bundle_index = 2 does not exist,[],[],[]
Jiahao,16831203027,8,36,"['CC02', 'DC21', 'ZG01', 'UV01', 'RG01', 'XN04', 'FD05', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09']","['CC08,CC40,CC46,CC47', 'DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01']","['CC02', 'DC21', 'ZG01', 'UV01', 'RG01', 'XN04', 'FD05', 'MO16', 'FH03', 'SJ23', 'QC02', 'FW15', 'FW16', 'CC05', 'XB35', 'MO15', 'ZG18', 'UV12', 'SP02', 'JB01', 'DK09', 'CC08,CC40,CC46,CC47', 'DC01', 'DK01', 'FP01', 'FW06', 'FW07', 'MO09', 'ND01', 'PZ02', 'QT01', 'SJ03', 'UV02', 'WD01', 'XB06', 'YK01']"
