Author,ItemID(LIsting_id),camera_model,two_bundle_index,deltaN,only_in_one,only_in_other,in_both
Jiahao,522145128789,700d,"[1, 4]",4,['CC01'],"['CC08', 'DC21', 'SJ01']","['CC01', 'CC08', 'DC21', 'SJ01']"
Jiahao,523084126902,700d,"[1, 4]",3,['CC39'],"['CC40', 'DC21']","['CC39', 'CC40', 'DC21']"
Jiahao,18820622609,700d,"[1, 4]",8,"['CC07', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']",[],"['CC07', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']"
Jiahao,20186366493,700d,"[1, 4]",1,[],['DC07'],['DC07']
Jiahao,20373091017,700d,"[1, 4]",8,"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']",[],"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']"
Jiahao,20728727154,700d,"[1, 4]",9,"['CC17', 'UV53', 'YK05']","['CC15', 'DC21', 'SJ15', 'UV03', 'XN07', 'YK01']","['CC17', 'UV53', 'YK05', 'CC15', 'DC21', 'SJ15', 'UV03', 'XN07', 'YK01']"
Jiahao,23896264169,700d,"[1, 4]",7,"['CC19', 'UV34']","['CC07', 'DC02', 'UV03', 'WD05', 'YK02']","['CC19', 'UV34', 'CC07', 'DC02', 'UV03', 'WD05', 'YK02']"
Jiahao,24319152517,700d,"[1, 4]",12,"['CC06', 'UV16', 'XB05']","['CC31', 'DC02', 'FD01', 'JB03', 'QT05', 'UV47', 'WD01', 'XB26', 'YK05']","['CC06', 'UV16', 'XB05', 'CC31', 'DC02', 'FD01', 'JB03', 'QT05', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[1, 4]",2,['CC05'],['CC08'],"['CC05', 'CC08']"
Jiahao,36982442137,700d,"[1, 4]",10,"['CC06', 'DK05', 'MO02', 'UV61', 'XB35']","['CC08', 'DK01', 'UV62', 'XB09', 'ZG07']","['CC06', 'DK05', 'MO02', 'UV61', 'XB35', 'CC08', 'DK01', 'UV62', 'XB09', 'ZG07']"
Jiahao,37745552927,700d,"[1, 4]",11,['CC02'],"['CC04', 'DC01', 'FD01', 'GJ01', 'RG02', 'SJ03', 'SP01', 'UV01', 'WJ01', 'XN07']","['CC02', 'CC04', 'DC01', 'FD01', 'GJ01', 'RG02', 'SJ03', 'SP01', 'UV01', 'WJ01', 'XN07']"
Jiahao,37870465778,700d,"[1, 4]",5,"['CC19', 'MO01', 'QT01', 'XB07', 'YK01']",[],"['CC19', 'MO01', 'QT01', 'XB07', 'YK01']"
Jiahao,40148868087,700d,"[1, 4]",2,['SJ28'],['SJ07'],"['SJ28', 'SJ07']"
Jiahao,40175359932,700d,"[1, 4]",1,[],['DC01'],['DC01']
Jiahao,42981617542,700d,"[1, 4]",8,"['CC21', 'MO03']","['CC23', 'DC08', 'FH02', 'JB01', 'YK05', 'ZG09']","['CC21', 'MO03', 'CC23', 'DC08', 'FH02', 'JB01', 'YK05', 'ZG09']"
Jiahao,44069100271,700d,"[1, 4]",1,[],['DC08'],['DC08']
Jiahao,522086451970,700d,"[1, 4]",4,['CC06'],"['CC08', 'DC08', 'UV58']","['CC06', 'CC08', 'DC08', 'UV58']"
Jiahao,522743875767,700d,"[1, 4]",2,['CC01'],['CC04'],"['CC01', 'CC04']"
Jiahao,42681494957,700d,"[1, 4]",13,"['CC24', 'UV36', 'XB35']","['CC19', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']","['CC24', 'UV36', 'XB35', 'CC19', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']"
Jiahao,37443266749,700d,"[1, 4]",1,[],['DC21'],['DC21']
Jiahao,43452978184,700d,"[1, 4]",6,"['CC38', 'UV01']","['CC40', 'SJ09', 'UV10', 'YK01']","['CC38', 'UV01', 'CC40', 'SJ09', 'UV10', 'YK01']"
Jiahao,25673844634,700d,"[1, 4]",8,['CC06'],"['CC43', 'FW01', 'SP02', 'UV01', 'XN01', 'XN07', 'ZG01']","['CC06', 'CC43', 'FW01', 'SP02', 'UV01', 'XN01', 'XN07', 'ZG01']"
Jiahao,23924620234,700d,"[1, 4]",6,[],"['DC02', 'GJ04', 'ND01', 'PZ08', 'SJ29', 'YK01']","['DC02', 'GJ04', 'ND01', 'PZ08', 'SJ29', 'YK01']"
Jiahao,40452911197,700d,"[1, 4]",2,['CC24'],['CC23'],"['CC24', 'CC23']"
Jiahao,43853759026,700d,"[1, 4]",1,[],['DC08'],['DC08']
Jiahao,44881048637,700d,"[1, 4]",11,"['CC21', 'UV34', 'XB21']","['CC08', 'DK01', 'QT01', 'SJ03', 'MO04', 'UV03', 'XB50', 'YK13']","['CC21', 'UV34', 'XB21', 'CC08', 'DK01', 'QT01', 'SJ03', 'MO04', 'UV03', 'XB50', 'YK13']"
Jiahao,522863996797,700d,"[1, 4]",1,[],['CC08'],['CC08']
Jiahao,36513357018,700d,"[1, 4]",12,[],"['BU01', 'CC07', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'YK01', 'ZG01']","['BU01', 'CC07', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'YK01', 'ZG01']"
Jiahao,18352298789,700d,"[1, 4]",4,[],"['DC02', 'QT15', 'YK05', 'ZG18']","['DC02', 'QT15', 'YK05', 'ZG18']"
Jiahao,37241107923,700d,"[1, 4]",5,"['CC19', 'QT01', 'MO01', 'XB07', 'YK01']",[],"['CC19', 'QT01', 'MO01', 'XB07', 'YK01']"
Jiahao,23969324559,700d,"[1, 4]",13,"['CC24', 'UV36', 'XB35']","['CC19', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']","['CC24', 'UV36', 'XB35', 'CC19', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']"
Jiahao,24291960195,700d,"[1, 4]",7,"['CC05', 'XB35']","['CC29', 'DC02', 'UV36', 'XB63', 'ZG01']","['CC05', 'XB35', 'CC29', 'DC02', 'UV36', 'XB63', 'ZG01']"
Jiahao,43426870825,700d,"[1, 4]",5,['CC20'],"['CC21', 'DC07', 'DK01', 'WD01']","['CC20', 'CC21', 'DC07', 'DK01', 'WD01']"
Jiahao,38631814095,700d,"[1, 4]",11,"['CC07', 'DC15', 'DK01', 'QT14', 'SP03', 'MO01', 'UV45', 'XB04', 'XN01', 'YK05', 'ZG01']",[],"['CC07', 'DC15', 'DK01', 'QT14', 'SP03', 'MO01', 'UV45', 'XB04', 'XN01', 'YK05', 'ZG01']"
Jiahao,36574928690,700d,"[1, 4]",7,"['CC17', 'ND01']","['CC15', 'DC07', 'UV31', 'XB60', 'ZG01']","['CC17', 'ND01', 'CC15', 'DC07', 'UV31', 'XB60', 'ZG01']"
Jiahao,44331296085,700d,"[1, 4]",7,"['CC02', 'DC10', 'DK06', 'MO02', 'QT07', 'UV01', 'XB07']",[],"['CC02', 'DC10', 'DK06', 'MO02', 'QT07', 'UV01', 'XB07']"
Jiahao,43473279886,700d,"[1, 4]",1,[],['CC02'],['CC02']
Jiahao,44021641588,700d,"[1, 5]",15,"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']",[],"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']"
Jiahao,18999829018,700d,"[1, 5]",3,['CC38'],"['CC39', 'DC20']","['CC38', 'CC39', 'DC20']"
Jiahao,24596036343,700d,"[1, 5]",8,"['CC21', 'MO03']","['CC19', 'FH02', 'DC09', 'JB01', 'ZG09', 'YK05']","['CC21', 'MO03', 'CC19', 'FH02', 'DC09', 'JB01', 'ZG09', 'YK05']"
Jiahao,45219159638,700d,"[1, 5]",14,"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'DC07', 'SJ18', 'MO12', 'BU01']",[],"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'DC07', 'SJ18', 'MO12', 'BU01']"
Jiahao,40565901878,700d,"[1, 5]",6,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01']",[],"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01']"
Jiahao,36613205733,700d,"[1, 5]",12,"['CC24', 'XB35', 'UV36']","['CC16', 'XB36', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'EJ02', 'YD01']","['CC24', 'XB35', 'UV36', 'CC16', 'XB36', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'EJ02', 'YD01']"
Jiahao,41599133465,700d,"[1, 5]",13,"['UV01', 'MO04', 'XB07', 'DK01', 'MO01', 'FD01', 'ZG01', 'SP02', 'QT04', 'RG01', 'YK01', 'FW07', 'JC04']",[],"['UV01', 'MO04', 'XB07', 'DK01', 'MO01', 'FD01', 'ZG01', 'SP02', 'QT04', 'RG01', 'YK01', 'FW07', 'JC04']"
Jiahao,43859660891,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,38708270318,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,35540978058,700d,"[1, 5]",5,['CC06'],"['CC46', 'UV22', 'DC01', 'PZ02']","['CC06', 'CC46', 'UV22', 'DC01', 'PZ02']"
Jiahao,26519380192,700d,"[1, 5]",11,"['CC07', 'UV25', 'XB44', 'DK12']","['CC08', 'UV24', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ10']","['CC07', 'UV25', 'XB44', 'DK12', 'CC08', 'UV24', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ10']"
Jiahao,521513506795,700d,"[1, 5]",8,"['CC05', 'XB35']","['CC07', 'XB05', 'DC14', 'RG03', 'YK01', 'ND01']","['CC05', 'XB35', 'CC07', 'XB05', 'DC14', 'RG03', 'YK01', 'ND01']"
Jiahao,18053093587,700d,"[1, 5]",11,"['CC06', 'UV48', 'XB35']","['CC07', 'UV30', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']","['CC06', 'UV48', 'XB35', 'CC07', 'UV30', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']"
Jiahao,42468840454,700d,"[1, 5]",6,['CC38'],"['CC07', 'MO09', 'YK02', 'SJ02', 'DC21']","['CC38', 'CC07', 'MO09', 'YK02', 'SJ02', 'DC21']"
Jiahao,522033862841,700d,"[1, 5]",5,['SJ02'],"['DC01', 'BJ01', 'PZ01', 'SJ03']","['SJ02', 'DC01', 'BJ01', 'PZ01', 'SJ03']"
Jiahao,521870063421,700d,"[1, 5]",5,"['CC01', 'SJ01']","['CC02', 'DC04', 'SJ07']","['CC01', 'SJ01', 'CC02', 'DC04', 'SJ07']"
Jiahao,522097809685,700d,"[1, 5]",8,"['CC05', 'XB35']","['CC07', 'XB05', 'DC21', 'MO09', 'UV20', 'PZ08']","['CC05', 'XB35', 'CC07', 'XB05', 'DC21', 'MO09', 'UV20', 'PZ08']"
Jiahao,523776961013,700d,"[1, 5]",6,['CC02'],"['CC04', 'XN01', 'YK01', 'XB60', 'ND01']","['CC02', 'CC04', 'XN01', 'YK01', 'XB60', 'ND01']"
Jiahao,16831203027,700d,"[1, 5]",9,['CC05'],"['CC07', 'GJ02', 'DC03', 'QT04', 'SJ02', 'WD01', 'XN01', 'YK01']","['CC05', 'CC07', 'GJ02', 'DC03', 'QT04', 'SJ02', 'WD01', 'XN01', 'YK01']"
Jiahao,19999809846,700d,"[1, 5]",10,"['CC06', 'XB35']","['BJ02', 'CC07', 'DC21', 'GJ01', 'QT01', 'SJ02', 'XB60', 'XN06']","['CC06', 'XB35', 'BJ02', 'CC07', 'DC21', 'GJ01', 'QT01', 'SJ02', 'XB60', 'XN06']"
Jiahao,20167630571,700d,"[1, 5]",8,"['CC06', 'XB35']","['CC08', 'DC07', 'ND01', 'SJ01', 'SP02', 'XB06']","['CC06', 'XB35', 'CC08', 'DC07', 'ND01', 'SJ01', 'SP02', 'XB06']"
Jiahao,27462844289,700d,"[1, 5]",7,"['CC06', 'XB05']","['CC07', 'DC02', 'PZ03', 'SJ01', 'XB19']","['CC06', 'XB05', 'CC07', 'DC02', 'PZ03', 'SJ01', 'XB19']"
Jiahao,36910165248,700d,"[1, 5]",7,['CC02'],"['CC04', 'FW01', 'ND01', 'XB60', 'XN01', 'YK01']","['CC02', 'CC04', 'FW01', 'ND01', 'XB60', 'XN01', 'YK01']"
Jiahao,37994506504,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,38663832002,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,39237426326,700d,"[1, 5]",13,"['CC02', 'DK01', 'FD01', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'UV20', 'WD01', 'XB04', 'YK01', 'ZG01']",[],"['CC02', 'DK01', 'FD01', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'UV20', 'WD01', 'XB04', 'YK01', 'ZG01']"
Jiahao,41802068265,700d,"[1, 5]",9,"['CC02', 'XB35']","['CC04', 'DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07']","['CC02', 'XB35', 'CC04', 'DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07']"
Jiahao,43168072227,700d,"[1, 5]",11,"['CC38', 'DK01', 'XB65']","['CC07', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'WD01', 'XB06']","['CC38', 'DK01', 'XB65', 'CC07', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'WD01', 'XB06']"
Jiahao,43736454825,700d,"[1, 5]",10,"['CC06', 'SJ01', 'XB65']","['CC08', 'DC13', 'GJ04', 'QT04', 'SJ02', 'WD05', 'XB05']","['CC06', 'SJ01', 'XB65', 'CC08', 'DC13', 'GJ04', 'QT04', 'SJ02', 'WD05', 'XB05']"
Jiahao,44231886556,700d,"[1, 5]",12,"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'WD01', 'XB07', 'ZG01']",[],"['BU01', 'CC02', 'DK06', 'FW07', 'FW13', 'FW20', 'JC01', 'MO02', 'QC02', 'WD01', 'XB07', 'ZG01']"
Jiahao,44799642380,700d,"[1, 5]",5,['SJ28'],"['BJ01', 'DC01', 'PZ01', 'SJ03']","['SJ28', 'BJ01', 'DC01', 'PZ01', 'SJ03']"
Jiahao,45293052304,700d,"[1, 5]",5,['CC38'],"['CC39', 'DC01', 'FW15', 'SJ07']","['CC38', 'CC39', 'DC01', 'FW15', 'SJ07']"
Jiahao,45410114111,700d,"[1, 5]",6,"['CC06', 'SJ07']","['CC08,CC40,CC46,CC47', 'DC21', 'PZ08', 'SJ03']","['CC06', 'SJ07', 'CC08,CC40,CC46,CC47', 'DC21', 'PZ08', 'SJ03']"
Jiahao,522145128789,700d,"[1, 5]",2,[],"['DC21', 'SJ01']","['DC21', 'SJ01']"
Jiahao,523084126902,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,18820622609,700d,"[1, 5]",8,"['CC07', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']",[],"['CC07', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']"
Jiahao,20186366493,700d,"[1, 5]",4,['CC01'],"['CC02', 'DC07', 'SJ01']","['CC01', 'CC02', 'DC07', 'SJ01']"
Jiahao,20373091017,700d,"[1, 5]",8,"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']",[],"['CC25', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']"
Jiahao,20728727154,700d,"[1, 5]",13,"['CC17', 'DK13', 'UV53', 'XB52', 'YK05']","['CC15', 'DC01', 'RG01', 'SJ15', 'UV51', 'XB54', 'XN07', 'YK01']","['CC17', 'DK13', 'UV53', 'XB52', 'YK05', 'CC15', 'DC01', 'RG01', 'SJ15', 'UV51', 'XB54', 'XN07', 'YK01']"
Jiahao,23896264169,700d,"[1, 5]",8,"['CC19', 'UV34']","['CC08', 'DC02', 'SJ29', 'UV43', 'WD05', 'YK02']","['CC19', 'UV34', 'CC08', 'DC02', 'SJ29', 'UV43', 'WD05', 'YK02']"
Jiahao,24319152517,700d,"[1, 5]",13,"['CC06', 'UV16', 'XB05']","['CC31', 'DC02', 'FD01', 'JB03', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']","['CC06', 'UV16', 'XB05', 'CC31', 'DC02', 'FD01', 'JB03', 'QT05', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[1, 5]",3,['CC05'],"['CC06', 'DC01']","['CC05', 'CC06', 'DC01']"
Jiahao,36982442137,700d,"[1, 5]",13,"['CC06', 'DK05', 'MO02', 'UV61', 'XB35']","['CC07', 'DC15', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'ZG01']","['CC06', 'DK05', 'MO02', 'UV61', 'XB35', 'CC07', 'DC15', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'ZG01']"
Jiahao,37745552927,700d,"[1, 5]",6,"['CC02', 'DK06', 'MO02', 'QT04', 'XB07', 'ZG01']",[],"['CC02', 'DK06', 'MO02', 'QT04', 'XB07', 'ZG01']"
Jiahao,37870465778,700d,"[1, 5]",5,"['CC19', 'MO01', 'QT01', 'XB07', 'YK01']",[],"['CC19', 'MO01', 'QT01', 'XB07', 'YK01']"
Jiahao,40148868087,700d,"[1, 5]",4,"['CC01', 'SJ28']","['CC02', 'SJ07']","['CC01', 'SJ28', 'CC02', 'SJ07']"
Jiahao,40175359932,700d,"[1, 5]",3,['CC24'],"['CC06', 'DC01']","['CC24', 'CC06', 'DC01']"
Jiahao,42981617542,700d,"[1, 5]",8,"['CC21', 'MO03']","['CC19', 'DC09', 'FH02', 'JB01', 'YK05', 'ZG09']","['CC21', 'MO03', 'CC19', 'DC09', 'FH02', 'JB01', 'YK05', 'ZG09']"
Jiahao,44069100271,700d,"[1, 5]",3,['CC06'],"['CC07', 'DC08']","['CC06', 'CC07', 'DC08']"
Jiahao,522086451970,700d,"[1, 5]",4,['CC06'],"['CC08', 'DC01', 'UV58']","['CC06', 'CC08', 'DC01', 'UV58']"
Jiahao,522743875767,700d,"[1, 5]",1,[],['DC01'],['DC01']
Jiahao,42681494957,700d,"[1, 5]",13,"['CC24', 'UV36', 'XB35']","['CC15', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']","['CC24', 'UV36', 'XB35', 'CC15', 'DC02', 'GJ03', 'JB01', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06', 'XN01']"
Jiahao,37443266749,700d,"[1, 5]",3,['CC06'],"['CC07', 'DC21']","['CC06', 'CC07', 'DC21']"
Jiahao,43452978184,700d,"[1, 5]",8,"['CC38', 'DK01', 'FD01', 'JZ03', 'MO08', 'UV01', 'XB06', 'ZG01']",[],"['CC38', 'DK01', 'FD01', 'JZ03', 'MO08', 'UV01', 'XB06', 'ZG01']"
Jiahao,25673844634,700d,"[1, 5]",11,"['BU01', 'CC06', 'DK17', 'FD01', 'FW07', 'JB01', 'JZ03', 'LP02', 'MO01', 'MO02', 'XB07']",[],"['BU01', 'CC06', 'DK17', 'FD01', 'FW07', 'JB01', 'JZ03', 'LP02', 'MO01', 'MO02', 'XB07']"
Jiahao,23924620234,700d,"[1, 5]",8,['CC06'],"['CC38', 'DC02', 'GJ04', 'ND01', 'PZ08', 'SJ29', 'YK01']","['CC06', 'CC38', 'DC02', 'GJ04', 'ND01', 'PZ08', 'SJ29', 'YK01']"
Jiahao,40452911197,700d,"[1, 5]",5,[],"['QT02', 'DC21', 'JB01', 'QC02', 'QT19']","['QT02', 'DC21', 'JB01', 'QC02', 'QT19']"
Jiahao,43853759026,700d,"[1, 5]",3,['CC06'],"['CC07', 'DC08']","['CC06', 'CC07', 'DC08']"
Jiahao,44881048637,700d,"[1, 5]",5,"['CC21', 'DC21', 'UV34', 'XB21', 'XN07']",[],"['CC21', 'DC21', 'UV34', 'XB21', 'XN07']"
Jiahao,522863996797,700d,"[1, 5]",15,"['BU01', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'UV01', 'XB07', 'YK01', 'ZG01']",[],"['BU01', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'UV01', 'XB07', 'YK01', 'ZG01']"
Jiahao,36513357018,700d,"[1, 5]",12,[],"['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'YK01', 'ZG01']","['BU01', 'CC08', 'DC13', 'DK01', 'FD01', 'QT01', 'SP01', 'JD03', 'UV29', 'WD01', 'YK01', 'ZG01']"
Jiahao,18352298789,700d,"[1, 5]",6,['CC16'],"['CC13', 'DC13', 'QT15', 'YK05', 'ZG18']","['CC16', 'CC13', 'DC13', 'QT15', 'YK05', 'ZG18']"
Jiahao,37241107923,700d,"[1, 5]",5,"['CC19', 'QT01', 'MO01', 'XB07', 'YK01']",[],"['CC19', 'QT01', 'MO01', 'XB07', 'YK01']"
Jiahao,23969324559,700d,"[1, 5]",13,"['BU01', 'CC24', 'DK01', 'DZ01', 'FD01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01', 'ZG07']",[],"['BU01', 'CC24', 'DK01', 'DZ01', 'FD01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB35', 'YD01', 'YK01', 'ZG07']"
Jiahao,24291960195,700d,"[1, 5]",7,"['CC05', 'XB35']","['CC29', 'DC15', 'UV54', 'XB63', 'ZG01']","['CC05', 'XB35', 'CC29', 'DC15', 'UV54', 'XB63', 'ZG01']"
Jiahao,43426870825,700d,"[1, 5]",5,['CC20'],"['CC22', 'DC07', 'DK01', 'WD01']","['CC20', 'CC22', 'DC07', 'DK01', 'WD01']"
Jiahao,38631814095,700d,"[1, 5]",11,"['CC07', 'DC15', 'DK01', 'QT14', 'SP03', 'MO01', 'UV45', 'XB04', 'XN01', 'YK05', 'ZG01']",[],"['CC07', 'DC15', 'DK01', 'QT14', 'SP03', 'MO01', 'UV45', 'XB04', 'XN01', 'YK05', 'ZG01']"
Jiahao,36574928690,700d,"[1, 5]",6,"['CC17', 'DK01', 'JZ02', 'JZ04', 'ND01', 'MO01']",[],"['CC17', 'DK01', 'JZ02', 'JZ04', 'ND01', 'MO01']"
Jiahao,44331296085,700d,"[1, 5]",7,"['CC02', 'DC10', 'DK06', 'MO02', 'QT07', 'UV01', 'XB07']",[],"['CC02', 'DC10', 'DK06', 'MO02', 'QT07', 'UV01', 'XB07']"
Jiahao,43473279886,700d,"[1, 5]",1,[],['CC33'],['CC33']
Jiahao,44021641588,700d,"[1, 6]",15,"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']",[],"['DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']"
Jiahao,18999829018,700d,"[1, 6]",3,['CC38'],"['CC40', 'DC20']","['CC38', 'CC40', 'DC20']"
Jiahao,24596036343,700d,"[1, 6]",9,"['CC21', 'MO03']","['CC15', 'FH02', 'DC09', 'JB01', 'ZG09', 'YK05', 'PZ07']","['CC21', 'MO03', 'CC15', 'FH02', 'DC09', 'JB01', 'ZG09', 'YK05', 'PZ07']"
Jiahao,45219159638,700d,"[1, 6]",14,"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'DC07', 'SJ18', 'MO12', 'BU01']",[],"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'DC07', 'SJ18', 'MO12', 'BU01']"
Jiahao,40565901878,700d,"[1, 6]",6,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01']",[],"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01']"
Jiahao,36613205733,700d,"[1, 6]",13,"['CC24', 'XB35', 'UV36']","['CC15', 'XB36', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'EJ02', 'YD01']","['CC24', 'XB35', 'UV36', 'CC15', 'XB36', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'EJ02', 'YD01']"
Jiahao,41599133465,700d,"[1, 6]",13,"['UV01', 'MO04', 'XB07', 'DK01', 'MO01', 'FD01', 'ZG01', 'SP02', 'QT04', 'RG01', 'YK01', 'FW07', 'JC04']",[],"['UV01', 'MO04', 'XB07', 'DK01', 'MO01', 'FD01', 'ZG01', 'SP02', 'QT04', 'RG01', 'YK01', 'FW07', 'JC04']"
Jiahao,43859660891,700d,"[1, 6]",3,['CC24'],"['DC01', 'CC21']","['CC24', 'DC01', 'CC21']"
Jiahao,38708270318,700d,"[1, 6]",4,['CC05'],"['CC38', 'SJ01', 'DC01']","['CC05', 'CC38', 'SJ01', 'DC01']"
Jiahao,35540978058,700d,"[1, 6]",9,"['CC06', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'ZG01']",[],"['CC06', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'ZG01']"
Jiahao,26519380192,700d,"[1, 6]",11,"['CC07', 'UV25', 'XB44', 'DK12']","['CC43', 'UV28', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ22']","['CC07', 'UV25', 'XB44', 'DK12', 'CC43', 'UV28', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ22']"
Jiahao,521513506795,700d,"[1, 6]",9,"['SJ23', 'XB35']","['SJ07', 'XB05', 'DC02', 'RG03', 'YK01', 'ND01', 'PZ01']","['SJ23', 'XB35', 'SJ07', 'XB05', 'DC02', 'RG03', 'YK01', 'ND01', 'PZ01']"
Jiahao,18053093587,700d,"[1, 6]",11,"['CC06', 'UV48', 'XB35']","['CC08', 'UV30', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']","['CC06', 'UV48', 'XB35', 'CC08', 'UV30', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']"
Jiahao,42468840454,700d,"[1, 6]",5,[],"['MO09', 'YK02', 'SJ02', 'DC01', 'XN01']","['MO09', 'YK02', 'SJ02', 'DC01', 'XN01']"
Jiahao,522033862841,700d,"[1, 6]",8,"['CC01', 'SJ02', 'JC04']","['CC02', 'DC01', 'BJ01', 'PZ01', 'SJ03']","['CC01', 'SJ02', 'JC04', 'CC02', 'DC01', 'BJ01', 'PZ01', 'SJ03']"
Jiahao,521870063421,700d,"[1, 6]",5,"['CC01', 'SJ01']","['CC33', 'DC04', 'SJ07']","['CC01', 'SJ01', 'CC33', 'DC04', 'SJ07']"
